file_name,text,class
and_Diseases_1591291.txt,Four-o'clock Flowers Around The World Project aims to bring hope and beauty to cancer survivors and health care professionals by giving away seeds to be planted worldwide. ,Conditions
and_Diseases_1596692.txt,"Yahoo: Mycoplasma Forum for discussion of treatment protocols, successes and other issues of disease management. ",Conditions
and_Diseases_1597343.txt,Ramsay Hunt Syndrome Offers support for those suffering from RHS and associated illnesses. Find a discussion forum and read other personal experiences. ,Conditions
and_Diseases_1591240.txt,"Dana Farber: Fibrosarcoma Provides description of disease, possible causes, symptoms, staging, diagnosis, and treatment options. ",Conditions
and_Diseases_1600423.txt,"Tic and Twitch A different look at Tourette Syndrome Plus. Stories for children, family, friends and helpers. ",Conditions
and_Diseases_1594311.txt,"National Eye Institute - The Cornea and Corneal Eye Disease Provides patient information including causes of corneal disease, prevention, and treatment. Includes pictures, diagrams, research studies and additional resources. ",Conditions
and_Diseases_1591905.txt,"Mayo Clinic: Congestive Heart Failure A description of the condition, its symptoms, causes, diagnosis, complications, treatment and prevention. ",Conditions
and_Diseases_1593852.txt,"All Diabetic International Yahoo group for type 1, type 2, and caregivers. Find details and joining instructions. ",Conditions
and_Diseases_1594741.txt,Cystic Fibrosis information These pages are intended for world wide web as a resource of information on Cystic Fibrosis in English and Dutch they also link to other resources on Cystic Fibrosis. ,Conditions
and_Diseases_1593786.txt,Michigan Organization of Diabetes Educators Advancing the role of the diabetes educator and improving the quality of diabetes education and care. ,Conditions
and_Diseases_1596802.txt,"MedicineNet: Giardiasis Doctor produced consumer health information including what is giardiasis, who is at risk, signs and symptoms, diagnosis, treatment and prevention. ",Conditions
and_Diseases_1593459.txt,"Wikipedia: Otitis Externa Article on this condition, its types, symptoms, causes, diagnosis, treatment, prognosis and complications. ",Conditions
and_Diseases_1598467.txt,Osteoporosis Australia Charity supporting research and public education to reduce the incidence and improve the management of this condition. Includes information materials for various different audiences. ,Conditions
and_Diseases_1591798.txt,"Treatment Cardiomyopathy Describes the use of enzymes and amino acids to treat the condition, and presents research results and personal experiences. ",Conditions
and_Diseases_1597648.txt,"InteliHealth: Rubeola Features cause, symptoms, diagnosis, prognosis, treatment, and prevention. ",Conditions
and_Diseases_1593242.txt,"eMedicine: Primary Sclerosing Cholangitis Lynette Gillis, MD offers information about the causes, symptoms, related conditions, tests and procedures, treatment, and medications. ",Conditions
and_Diseases_1600661.txt,"The Society to Increase Mobility, Inc. Learn about neurotechnology and how it can help, and communicate in the forum. ",Conditions
and_Diseases_1591140.txt,"eMedicine: Ewing Sarcoma by Ludwig G Strauss, MD Article about the highly malignant primary bone tumor, first described by James Ewing in 1921. Includes information about frequency, diagnosis, treatment, and disease images. ",Conditions
and_Diseases_1590983.txt,British Journal of Cancer International perspective and coverage in the field of cancer research. ,Conditions
and_Diseases_1601656.txt,"Psoriasis Treatment in Turkey Offers treatment in the Kangal Fish Spring. Read about the spring, the cure method, and researchers. ",Conditions
and_Diseases_1598746.txt,"NORD: Neurodegeneration with Brain Iron Accumulation Type 1 Offers synonyms, a general discussion and further resources for the disorder formerly known as Hallervorden-Spatz Syndrome. ",Conditions
and_Diseases_1601311.txt,"COPD Conferences International Multidisciplinary Meeting on Chronic Obstructive Pulmonary Disease (COPD). Find the annual dates, locations, program, and register online. ",Conditions
and_Diseases_1596662.txt,"MedlinePlus: Tuberculosis Directory of factsheets, news, and articles. ",Conditions
and_Diseases_1594529.txt,"Vibrio parahaemolyticus Includes cause, associated foods, symptoms, treatment, and prevention of this illness associated with contaminated seafood. ",Conditions
and_Diseases_1590500.txt,Medical Enterprises: Synergo Description of a commercial treatment modality involving a hyperthermia device used in the treatment of superficial bladder cancer. ,Conditions
and_Diseases_1601628.txt,"The Center for Hyperhidrosis Excessive armpit sweating information and surgical treatment from Dr. Alon Pnini. Based in Los Angeles, California. ",Conditions
and_Diseases_1599056.txt,The Lissencephaly List An e-mail based support group for families of children with this disease. ,Conditions
and_Diseases_1601971.txt,"Snoring and Sleep Apnoea. Health factsheets from BUPA Concise factsheet explaining the causes, symptoms and treatment of Snoring and Sleep Apnoea, available for downloading in Adobe Acrobat format. ",Conditions
and_Diseases_1601672.txt,"Psoriasis Genetics Laboratory Research data, articles, and resources. Also offers details from the Familial Psoriasis Study at the University of Michigan. ",Conditions
and_Diseases_1596138.txt,ProMED-mail A global electronic reporting system for outbreaks of emerging infectious diseases and toxins. ,Conditions
and_Diseases_1590684.txt,"The Ovarian Cancer Research Fund Charitable organization aimed at research and awareness. Includes educational materials, a hotline and fundraising products. ",Conditions
and_Diseases_1596278.txt,What the Heck is an E. coli? Information about the bacteria and the diseases it causes. ,Conditions
and_Diseases_1600099.txt,InteliHealth: Parkinson's Disease Featuring Harvard Medical Schools consumer health information. An in depth look at this disorder from an introduction through to research being done. ,Conditions
and_Diseases_1593523.txt,University of Maryland: Tinnitus and Hyperacusis Program Provides information on this program to evaluate and treat tinnitus and hyperacusis using tinnitus retraining therapy. ,Conditions
and_Diseases_1592603.txt,Talking Level Stuttering therapy in the UK. One to one speech training. ,Conditions
and_Diseases_1597322.txt,"Genital Herpes - CDC Fact Sheet Questions and answers about Herpes including symptoms, diagnosis, complications, and treatment. ",Conditions
and_Diseases_1595902.txt,Community Action Agency of Southern New Mexico HIV/AIDS support in Southern New Mexico. ,Conditions
and_Diseases_1600572.txt,Prosopagnosia on The Hour The Hour on YouTube discusses prosopagnosia. ,Conditions
and_Diseases_1589842.txt,"Memorial Sloan-Kettering Cancer Center: Breast Cancer Information on risk factors, symptoms, diagnosis, treatment, clinical trials, and support for patients and survivors. ",Conditions
and_Diseases_1596868.txt,Malaria Research and Reference Reagent Resource Center (MR4) Provides a central source of quality controlled malaria-related reagents and information to the international malaria research community. ,Conditions
and_Diseases_1600653.txt,Spinal Cord Injury Peer Information Library on Technology SCI PILOT is a resource describing the assistive technology experiences of individuals with quadriplegia from their own perspective. ,Conditions
and_Diseases_1594886.txt,"The CaF Directory A brief discussion about floating harbor syndrome, with some history and information about a support group located in Essex, United Kingdom. ",Conditions
and_Diseases_1596066.txt,"CenterWatch Clinical Trials Listing Service An international listing of more than 7,500 clinical trials actively recruiting patients. ",Conditions
and_Diseases_1590523.txt,"eMedicine: Malignant Rhabdoid Tumor Article by Jeffrey S Dome, MD about this aggressive pediatric tumor. Provides an introduction to disease, history, causes, imaging, procedures, staging, medication, and treatment options. ",Conditions
and_Diseases_1597725.txt,Georgia Department of Public Health - Vector-borne Diseases Information on West Nile virus and other mosquito borne diseases in the state. ,Conditions
and_Diseases_1594460.txt,Macular Degeneration Foundation Information and resources about the leading cause of central vision loss and blindness. ,Conditions
and_Diseases_1589700.txt,"eMedicine Health: Brain Cancer Consumer health resource providing information on causes, symptoms and treatment. ",Conditions
and_Diseases_1602125.txt,About Being Normal : Life as a Burn Survivor Explores and recounts what it is like to live with burns from childhood to adult as a burn survivor. ,Conditions
and_Diseases_1595432.txt,JDMS Kids to Pray For Prayer list of kids who have or once had Juvenile Dermatomyositis. ,Conditions
and_Diseases_1591707.txt,"Mayo Clinic: Heart Disease Information about atherosclerosis, coronary artery disease, diagnostic tests, treatment, risk factors and prevention. ",Conditions
and_Diseases_1592270.txt,"New England Center Deafblind Project Working with children and young adults and providing support for their families. Serving Massachusetts, Maine, New Hampshire and Connecticut. Includes their goals, programs, resources, consultations and contact details. ",Conditions
and_Diseases_1592288.txt,The Deaf Resource Library Online collection of resource material and links intended to inform about deaf communities and resources in the U.S. and Japan. ,Conditions
and_Diseases_1592423.txt,"Hearing and Speech Center of Florida Information and education relating to hearing and speech delays in children and adults. Includes an overview of services provided, FAQs, news and message boards. ",Conditions
and_Diseases_1600089.txt,NINDS Kearns-Sayre Syndrome Information sheet compiled by the National Institute of Neurological Disorders and Stroke. ,Conditions
and_Diseases_1592454.txt,"Auckland Deaf Society Inc Details of sports and recreation activities, as well as a newsletter. ",Conditions
and_Diseases_1596473.txt,Rheumatic Heart Disease Factsheet from Loyola University. ,Conditions
and_Diseases_1598869.txt,"United Cerebral Palsy of Georgia Offers services to people with CP and related conditions. News and information about locations, services, fundraising and other activities, employment and volunteer opportunities, and research. ",Conditions
and_Diseases_1593012.txt,"IBS Self Help and Support Group Features bulletin boards, articles, and details of available treatments. ",Conditions
and_Diseases_1601766.txt,"Talk About Sleep A sleep health community providing medicine news, information, and interactive support through nightly moderated chats and message boards. Informative for professionals, patients and others interested in sleep. ",Conditions
and_Diseases_1591609.txt,"Cancer Voices SA A consumer advocacy group that represents the views of South Australians whose lives have been affected by cancer. Offers a profile, information on how to help, resources and ""connecting with others"". ",Conditions
and_Diseases_1591095.txt,"Kate's Foundation for Melanoma Awareness and Research Non-profit dedicated to education and research. Located in Colts Neck, New Jersey. ",Conditions
and_Diseases_1594621.txt,"Alagille Syndrome Discussion of the genetics, clinical presentation, natural history, and treatment of Alagille's syndrome. ",Conditions
and_Diseases_1600411.txt,"MedlinePlus Medical Encyclopedia: Sydenham Chorea Also known as St. Vitus Dance. Includes symptoms, cause, diagnosis, treatment, prognosis, and prevention. ",Conditions
and_Diseases_1592020.txt,What Causes Mitral Valve Prolapse? Considers the case that magnesium and other nutritional deficiencies leading to defective hyaluronic acid may be a significant factor in MVP and its associated conditions. ,Conditions
and_Diseases_1596441.txt,Group B Strep Association Offers news and information. ,Conditions
and_Diseases_1593200.txt,"Hepatitis C Council of SA: Diet &amp; Lifestyle Explains dietary needs and restrictions for people with this disease. Includes helpful and harmful herbs, alcohol, and caffeine information. ",Conditions
and_Diseases_1602185.txt,Management of Hypothermia Management of hypothermia in a clinical setting. Much of the information is also useful in the field. By John Hickey. ,Conditions
and_Diseases_1594447.txt,"Macular Degeneration Information and Video Information and video. Covers the main condition, macular holes, epiretinal membranes, PDT laser therapy, and vitrectomy surgery. ",Conditions
and_Diseases_1590310.txt,"Coping With Hope A faith focused resource for cancer. Offers testimonies, forum, book reviews and tips for survivors. ",Conditions
and_Diseases_1593696.txt,"Christina's PCOS Pages Includes a journal, discussion board, low carb diet. and treatment information. ",Conditions
and_Diseases_1598402.txt,Prevent Bunions. A 'how to' guide on preventing bunions. ,Conditions
and_Diseases_1600497.txt,"Brain Injury Association of New South Wales Personal stories, links, interactive map of resources and information on how to advocate and get involved. ",Conditions
and_Diseases_1601420.txt,"eMedicine Health - Whooping Cough Consumer health resource center providing information on the causes, symptoms, and treatment. ",Conditions
and_Diseases_1599439.txt,"Epilepsy Foundation of Oregon Assists residents of the state of Oregon and Clark County, Washington with a variety of services. ",Conditions
and_Diseases_1600668.txt,"Pmahc's Page Includes a personal biography, spinal cord injury information, Ricky Rudd, Ozzy Osbourne, wrestling, ICQ and various other links. ",Conditions
and_Diseases_1598322.txt,"National Marfan Foundation Providing accurate and timely information about the disorder to patients, family members and physicians. ",Conditions
and_Diseases_1599868.txt,"BBC News: Progressive Supranuclear Palsy A closer look at PSP, closely related to Parkinson's disease. ",Conditions
and_Diseases_1590515.txt,"MedicineNet: Kidney Cancer Consumer health information on causes, symptoms, diagnosis and treatment. ",Conditions
and_Diseases_1592699.txt,"Seattle Children's Hospital: Stickler Syndrome Provides an overview of this genetic disorder of connective tissue, the symptoms, diagnosis and treatment. ",Conditions
and_Diseases_1593665.txt,"Hirsutism (Excess Hair) An explanation of this disorder, the causes, when to see your doctor, how to get rid of excess hair, and medications. ",Conditions
and_Diseases_1591896.txt,"Congestive Heart Failure The CHF team goes into detail about what this disorder is. Includes topics such as symptoms, medications, rest, activity, salt intake, diet, fluid management and weight gain. ",Conditions
and_Diseases_1594589.txt,"InteliHealth: Traveler's diarrhea Factsheet with prevention, complications, symptoms, causes, and treatment. ",Conditions
and_Diseases_1590974.txt,Neoplasia International journal oriented to basic cancer research and published by the Nature Publishing Group. ,Conditions
and_Diseases_1593021.txt,"Online Mendelian Inheritance in man Details clinical features and the current state of knowledge of the genetics of congenital lactase deficiency, also known as hereditary alactasia and as disaccharide intolerance II. ",Conditions
and_Diseases_1602061.txt,Centipede Envenomation Discusses several cases of centipede stings. ,Conditions
and_Diseases_1601523.txt,EczemaNet A comprehensive online eczema resource brought to you by the American Academy of Dermatology. ,Conditions
and_Diseases_1590430.txt,"eMedicine: Cholangiocarcinoma Article by Andrew Kennedy, MD about the malignancies of the biliary duct system. ",Conditions
and_Diseases_1597443.txt,"Flu.gov: H1N1 Swine Flu U.S. government information about the disease with symptoms, prevention, vaccine, treatment, podcasts, brochures, news, and fact sheets. ",Conditions
and_Diseases_1593230.txt,"Strong Health: Portal Hypertension Discusses causes of this condition, complications, diagnosis, and surgical treatment options. ",Conditions
and_Diseases_1591287.txt,Synovial Sarcoma Support Message board to support and share information about synovial sarcoma. ,Conditions
and_Diseases_1598273.txt,Hypermobility East Anglia Group Support group helping and advising people on matters of hypermobility and specialised equipment. ,Conditions
and_Diseases_1592464.txt,"Mosier, Teri Deaf attorney in Louisville, Kentucky. A resume with links and published articles on the ADA, links pages for deafness related website, links for disability related websites, links for government and legal websites. ",Conditions
and_Diseases_1590305.txt,"Albert Einstein Cancer Center Provides services including research, clinical trials, prevention, diagnosis and treatment. Located in Bronx, New York. ",Conditions
and_Diseases_1589757.txt,"Caringbridge: Catie Marie Journal dedicated to Catie and her fight with medulloblastoma, a rare form of childhood cancer. Includes guestbook and photographs. ",Conditions
and_Diseases_1601512.txt,"Wikipedia - Adiposis Dolorosa Offers a descriptive article of this rare disease, also known as Ander's disease or Dercum's disease. ",Conditions
and_Diseases_1592920.txt,"Florida Hernia Institute [English and Spanish] Information and FAQ about surgical procedures, patients' testimonies, newsletter. ",Conditions
and_Diseases_1600575.txt,"Face Blind Discussion Group Welcoming face blind people, family members, friends, researchers, counselors, faculty, and students. ",Conditions
and_Diseases_1589534.txt,Cooley's Anemia Foundation Non-profit organisation operational since 1954 giving a wide amount of information about thalassemia in the U.S. ,Conditions
and_Diseases_1591392.txt,Abigail Alliance for Better Access to Developmental Drugs Dedicated to helping develop wider access to developmental cancer drugs and other drugs. ,Conditions
and_Diseases_1599002.txt,NINDS: Microcephaly Information sheet compiled by National Institute of Neurological Disorders and Stroke. ,Conditions
and_Diseases_1602189.txt,"Sunburn Facts on sunburn including treatment information presented by Survive Outdoors, Inc. ",Conditions
and_Diseases_1599968.txt,"Familial Desminopathy Desmin related myopathy is a disorder characterized by accumulation of desmin in the muscle cells. It can be dominantly inherited or occur spontaneously, its effects can range from mild to severe. ",Conditions
and_Diseases_1601938.txt,"Clinilabs Information about sleep disorders and conditions. Also includes information about clinical trials, a sleep quiz, and downloadable sleep inventory guide for people with sleeping problems. ",Conditions
and_Diseases_1599856.txt,"Tremor Action Network Spreading awareness of essential tremor by advocating for a cure through research. News, resources, FAQs, and a message board. ",Conditions
and_Diseases_1599812.txt,"University of Florida Movement Disorders Center The UFMDC was established at the McKnight Brain Institute to bring together UF doctors and researchers with expertise in Parkinson's disease and other movement disorders. Find information on medicine, surgery, education and research. ",Conditions
and_Diseases_1601318.txt,Saskatchewan Lung Association A description of chronic bronchitis with paths to other lung diseases. ,Conditions
and_Diseases_1595719.txt,"Crusaid Information about this charity's latest fundraising events, job vacancies and news. ",Conditions
and_Diseases_1593335.txt,"WebMD - Oral Health Guide Find information, prevention and treatment for canker sores. ",Conditions
and_Diseases_1601327.txt,The Overholt-Blue Cross Emphysema Surgery Trial A multicenter randomized clinical trial on lung volume reduction surgery. ,Conditions
and_Diseases_1598455.txt,"Neck Reference Information on causes, treatments, patient stories on neck injury, including and a physician locator. ",Conditions
and_Diseases_1598691.txt,"Ron Riker An informational portal for both those disabled, as well as those diagnosed with ALS or Lou Gerhig's disease. Documents one man's determination to fight the disease, and how society and the government view it. ",Conditions
and_Diseases_1600865.txt,"HBRI: TMAU Human BioMolecular Research Institute describes this disorder, how it's diagnosed, and testing for it. ",Conditions
and_Diseases_1591487.txt,Relay For Life: Alpine California event designed to celebrate survivorship and raise money for research. ,Conditions
and_Diseases_1592963.txt,AFA - Association Francois Aupetit The French medical research association to find the cure for inflammatory bowel disease to inform and help patients and their families. ,Conditions
and_Diseases_1596057.txt,"Pediatric Oncall: Antiretroviral Therapy, Improving Quality of Life in HIV Positive Children A case study. ",Conditions
and_Diseases_1600484.txt,"Self-Help Recovery: Resources for Long-Term Recovery Free and affordable caregiver self-help resources for dealing with brain injury and other catastrophic illness from crisis to rehabilitation, recovery and independent living. ",Conditions
and_Diseases_1590369.txt,"Retinoblastoma - St. Jude Children's Research Hospital Concise description of factors, survival rates, and treatment strategies for retinoblastoma. ",Conditions
and_Diseases_1589524.txt,"Genetic Mutations Linked to Rare Metabolic Disease Columbus, Ohio: Researchers have identified two mutations in a single gene as the cause of a rare disease, megaloblastic anemia. ",Conditions
and_Diseases_1601017.txt,"Menkes Syndrome In depth look including clinical and biochemical features, molecular genetics, diagnosis, clinical management and references. ",Conditions
and_Diseases_1589992.txt,"Greater Atlanta Georgia. Information about events including the Race for the Cure, volunteer opportunities, and grants. ",Conditions
and_Diseases_1589766.txt,"NCI: Neuroblastoma Information about treatment options, screening, clinical trials and research. ",Conditions
and_Diseases_1594120.txt,"De Quervain Thyroiditis Article by Ildiko Lingvay, MD discusses the most common cause of a painful thyroid gland due to transient inflammation. Includes lab studies and treatment. From eMedicine. ",Conditions
and_Diseases_1594611.txt,Family Village - Aarskog Syndrome Offers links for support and information concerning this disease. ,Conditions
and_Diseases_1598313.txt,"But You Don't Look Sick? A collection of articles, stories, book and product reviews, with health resources and a message board. ",Conditions
and_Diseases_1596933.txt,"eMedicine - Cutaneous Larva Migrans Article by Margaret C Douglass, MD. ",Conditions
and_Diseases_1599672.txt,Tension Headaches Health Factsheet From BUPA Concise and informative discussion of the symptoms and treatment of tension headache. ,Conditions
and_Diseases_1593508.txt,"Watchtower An article about tinnitus, explaining what it is, what causes it, how it is treated and living with it. ",Conditions
and_Diseases_1598785.txt,"MedlinePlus: Hepatic Encephalopathy Illustrated article that discusses the causes, signs and symptoms, treatment, and complications. ",Conditions
and_Diseases_1589573.txt,"Hemophilia and Thrombosis Center of Nevada Information about the organization, bleeding and clotting disorders, research projects and contact details. ",Conditions
and_Diseases_1594731.txt,"New Jersey State Organization of Cystic Fibrosis NJSOCF provides direct, hands on financial assistance to CF patients throughout the state, counseling, referrals and educational materials to patients and their families. Includes a questions and answers, news, services offered and coming events. ",Conditions
and_Diseases_1596964.txt,"Pinworms and Your Child American Academy of Family Physicians patient information handout with information on treatment, symptoms, and prevention. ",Conditions
and_Diseases_1590640.txt,"Healia: Testicular Cancer Support Group Provides information on the condition, offers support avenues, share experiences and request information from professionals. ",Conditions
and_Diseases_1597775.txt,"CDC - Healthy Pets, Healthy People Directory of zoonotic disease related factsheets, articles, prevention tools, resources, and news reports. ",Conditions
and_Diseases_1598703.txt,"ADCA-Association of The Netherlands With information about the association, contact details for other ataxia associations. [Dutch and English] ",Conditions
and_Diseases_1594993.txt,"NORD - Noonan Syndrome Offers the synonyms, a general discussion and further resources. ",Conditions
and_Diseases_1590951.txt,"eMedicine Health: Myeloma Health resource provides a review article on the disease, information on causes, symptoms and treatment. ",Conditions
and_Diseases_1590143.txt,"Cancer Center of Santa Barbara Provides a full array of diagnostic and treatment services in addition to clinical trials, wellness programs, counseling and support groups. ",Conditions
and_Diseases_1592974.txt,"UlcerativeColitis-Jpouch An email list set up to provide a discussion board for people who are, or have suffered with Ulcerative Colitis, and have or are considering having Pouch surgery. ",Conditions
and_Diseases_1591500.txt,"Relay For Life of Brazos County (Texas). American Cancer Society fundraiser. Find details about the event, join, or donate. ",Conditions
and_Diseases_1593925.txt,"Hyperparathyroidism Disorder Explanation of this disorder, the importance of calcium and phosphorous, causes, symptoms, diagnosis, treatment and surgery. By MDchoice.com. ",Conditions
and_Diseases_1591015.txt,Cancer Peer-reviewed publication of the American Cancer Society integrating scientific information from worldwide sources for all oncologic specialties. ,Conditions
and_Diseases_1590816.txt,"CaringBridge: Joshua Huggins Journal about Joshua includes poetry, news, pictures, and a guestbook. ",Conditions
and_Diseases_1599981.txt,"Pain Management Center A program that includes treatment options for patients with RSD, trigeminal neuralgia and chronic pain. A look at the center itself as well as the specific treatments offered. ",Conditions
and_Diseases_1589840.txt,"WebMD: Breast Cancer Information on the diagnosis, symptoms, treatment and prevention of breast cancer. ",Conditions
and_Diseases_1597712.txt,West Virginia: West Nile Virus Brochures and information about the disease in the state. ,Conditions
and_Diseases_1598658.txt,"Yale AlzheimerÃ¢ÂÂs Disease Research Unit Conducts clinical research in the treatment, neuroimaging, and genetics of Alzheimer's disease and healthy aging. ",Conditions
and_Diseases_1601779.txt,"Sleep and Health A resource dedicated to advancing the public's knowledge of sleep disorders, alertness, mood, performance and other health related issues. ",Conditions
and_Diseases_1590777.txt,Beyond Discovery: Childhood Leukemia Describes how basic research has resulted in therapeutic drugs for use in this disorder. ,Conditions
and_Diseases_1595649.txt,"NYU Medical Center for AIDS Research Designated by the NIH to coordinate, enhance and expedite HIV/AIDS research efforts at selected institutions. ",Conditions
and_Diseases_1590941.txt,Katelyn Rose Hubbell Dedicated to a young lady's battle to survive aplastic anemia and lymphoma. ,Conditions
and_Diseases_1601652.txt,"Psoriatic Arthritis by Dr Doc On-Line Explains the association of arthritis with psoriasis. Includes symptoms, treatments, and example photos. ",Conditions
and_Diseases_1591401.txt,Ulster Cancer Foundation Offers information about the disease and about the organization's research and services. Located in Northern Ireland. ,Conditions
and_Diseases_1590715.txt,RadiologyInfo: Head and Neck Cancer The American College of Radiology and the Radiological Society of North America explain different forms of treatment. ,Conditions
and_Diseases_1595921.txt,"Alliance of AIDS Services - Carolina Serve people living with HIV/AIDS and their caretakers. Features services, calendar, testing information, news, sponsors. Locations in Raleigh and Durham, NC. ",Conditions
and_Diseases_1591681.txt,"eMedicine Health: Skin Cancer Consumer health resource provides an overview of the conditions including causes, symptoms and treatment. ",Conditions
and_Diseases_1590713.txt,"NCI: Questions and Answers A fact sheet about the risk factors, symptoms, diagnosis, treatment, follow up, and rehabilitation for cancers of the head and neck. ",Conditions
and_Diseases_1591139.txt,Chordoma Support Group Offers an online support group for all those affected by Chordoma. ,Conditions
and_Diseases_1594669.txt,"EMedicine: Cowden Disease A introduction of Cowden disease followed by an in depth report, including treatment, medication and follow up. ",Conditions
and_Diseases_1596635.txt,"WHO: Buruli Ulcer Includes disease information, press releases, publications, and meetings. ",Conditions
and_Diseases_1599913.txt,Becker Muscular Dystrophy Information Exchange Serves as a place for persons with Becker Muscular Dystrophy to exchange information and communicate with others about the disease. ,Conditions
and_Diseases_1590275.txt,"Roswell Park Cancer Institute Comprehensive cancer center affiliated with the University at Buffalo, State University of New York. Provides a wide range of services including research, diagnosis, clinical trials and treatment. ",Conditions
and_Diseases_1600349.txt,"Hartford Hospital Stroke Center Connecticut-based center, founded to increase awareness of stroke, deliver coordinated therapy, and develop new modalities for care. Certified as a Primary Stroke Center by the Joint Commission on Accreditation of Healthcare Organizations. ",Conditions
and_Diseases_1601275.txt,Asthma Parents Email discussion list for parents to discuss their questions and concerns. [Membership required.] ,Conditions
and_Diseases_1600362.txt,The Stroke Association Charitable organization supporting stroke survivors and their families in England and Wales. ,Conditions
and_Diseases_1596536.txt,"eMedicine Pulmonology: Aspergillosis Provides information on the disease caused by different species of the mold, Aspergillus, the pathophysiology, frequency, mortality, morbidity, clinical presentation, differential diagnosis and treatment. ",Conditions
and_Diseases_1590156.txt,"Cancer Care Associates Provides cancer treatment options, patient support and education services. Located in Fresno, California. ",Conditions
and_Diseases_1598444.txt,Anterior Hip Pain Full text article from the American Family Physician. ,Conditions
and_Diseases_1601599.txt,Yahoo Groups: Hidradenitis Suppurativa Awareness Details about the group and its purpose which is to spread the word and offer support through activism. ,Conditions
and_Diseases_1600558.txt,"Betsy's Support Page for Traumatic Brain Injury Support, information, resources, help and suggestions for caregivers and survivors of traumatic brain injury from a survivor's daughter. ",Conditions
and_Diseases_1599696.txt,"Huntington's Disease For Families Information for all families living with this disease including people with HD, caregivers, those at risk and young people. ",Conditions
and_Diseases_1595003.txt,"Hereditary Hemorrhagic Telangiectasia Foundation International, Inc. Provides patients, families, and doctors with educational information and fosters an exchange of information about the diagnosis and treatment of HHT between patients, physicians, researchers, genetic counselors, agencies, educators, and the general public. ",Conditions
and_Diseases_1597767.txt,"Wisconsin: West Nile Virus Includes news releases, state statistics, surveillance, and brochures. ",Conditions
and_Diseases_1590044.txt,The Tao of Tash Personal blog about living through treatment for breast cancer while trying to live a normal life. ,Conditions
and_Diseases_1592369.txt,Alexander Graham Bell Association for the Deaf and Hard of Hearing An international membership organization and resource center on hearing loss and spoken language approaches and related issues. Aims to serve as one of the best information and support centers for pediatric hearing loss and the auditory approach. ,Conditions
and_Diseases_1591838.txt,"TruncusArteriosus.com A community website providing forums, information, links, and newsfeeds. Also offers a medical dictionary and details about child safety. ",Conditions
and_Diseases_1596299.txt,"DBMD - Legionellosis Factsheet with cause, symptoms, treatment, and prevention. ",Conditions
and_Diseases_1599114.txt,Facial Nerve Problems and Bell's Palsy MedicineNet.com's description of the condition including outlines of symptoms and the Herpes virus theory. ,Conditions
and_Diseases_1590173.txt,"Baylor College of Medicine: Breast Center Focuses on improving the diagnosis, detection and treatment of breast cancer. Located in Houston, Texas. ",Conditions
and_Diseases_1599633.txt,"Mayo Clinic: Migraine Headache Discussion of the causes, symptoms and treatment of migraine. ",Conditions
and_Diseases_1592386.txt,Institute of German Sign Language Institute of German Sign Language and Communication of the Deaf. ,Conditions
and_Diseases_1599661.txt,"The Daily Headache A candid look at managing and living with headaches and migraines by Kerrie Smyres, who has lived with chronic headaches for 20 years. ",Conditions
and_Diseases_1599966.txt,"Rhabdomyolysis Information about the medical condition rhabdomyolysis, complete with tables, pictures, and diagrams. ",Conditions
and_Diseases_1594862.txt,Dubowitz Syndrome Support Links and resource information. ,Conditions
and_Diseases_1596183.txt,"Abscesses An abscess is a collection of pus in any part of the body and causes swelling and inflammation. This article describes the different types, their symptoms, causes, prevention and treatment. ",Conditions
and_Diseases_1591657.txt,Sharron Rose Mixon Tribute to a beautiful life that ended prematurely due to lung cancer. ,Conditions
and_Diseases_1591299.txt,The Jimmy Fund Supporting the fight against cancer in children and adults at Boston's Dana-Farber Cancer Institute. ,Conditions
and_Diseases_1598803.txt,"Foundation for a Cure for Mitochondrial Disease, Inc. Fundraising for a cure for mitochondrial disease such as Melas, Merf, Narp, and Leighs Syndromes. ",Conditions
and_Diseases_1596896.txt,Antimalarial Drug Resistance and its Assessment A website dedicated to drug resistance in malaria and to drug sensitivity assays. Its aim is to provide researchers with all information and software required for drug sensitivity testing. ,Conditions
and_Diseases_1589625.txt,"Sickle Cell Anaemia Written by a UK sufferer which details the causes, symptoms and normal treatments of sickle cell anaemia. ",Conditions
and_Diseases_1589983.txt,"Tarrant County Texas. Information about the Race for the Cure, grants, and a FAQ about risk factors and treatment. ",Conditions
and_Diseases_1595282.txt,eMedicine Health: Kidney Transplant Consumer health resource center providing information on the risks and benefits of kidney transplant. ,Conditions
and_Diseases_1590482.txt,"ACOR: The Pancreatic Cancer Support &amp; Information eCommunity Join an ongoing moderated conversation with patients, family and caregivers through email. ",Conditions
and_Diseases_1601497.txt,Joseph Features his progress through life with albinism and nystagmus. ,Conditions
and_Diseases_1596606.txt,About.com Jock Itch Disease and organism information. ,Conditions
and_Diseases_1601486.txt,"Dermatlas: Dermatology Image Collections Includes an online Dermatology Quiz that allows trainees to test their diagnostic skills. Compiled, reviewed, scored and updated by physicians of the Johns Hopkins University. ",Conditions
and_Diseases_1590254.txt,Huntsman Cancer Institute Information about this University of Utah facility including contact details. ,Conditions
and_Diseases_1597305.txt,Wikipedia: Herpes simplex Virus Encyclopedia article about the virus and the symptoms it causes. Includes photos and other resources. ,Conditions
and_Diseases_1590555.txt,"Virgil's Prostate On-line Resources, support and information about treatment options for this cancer as presented by a survivor. ",Conditions
