file_name,text,class
2788247.txt,Summer Stargazing - Night Sky in the Northern Hemisphere An article written by Philip Harrington. ,Astronomy
2789521.txt,"Edmund Scientific Produces the well known Astroscan telescope, plus telescope kits, Barlows, eyepieces, telescope accessories and a variety of science education kits. ",Astronomy
2789571.txt,"Omega Optical, Inc. Designs and manufactures custom astronomy filters and prescription sets, for a wide variety of university programs, observatories, government agencies, and international consortia. Develops solutions for the spectral, optical, and environmental demands of each filter application. ",Astronomy
2790147.txt,"The Milky Way Galaxy Provides information on our galaxy, with links and references. ",Astronomy
2789597.txt,"Carl Zeiss International Manufactures astronomical telescopes, observatories, domes, optics, focal plane instrumentation and LIDAR equipment. Company also manufactures products for healthcare, vision, measurement and analysis, research, sports, microelectronics, photography and projection applications. ",Astronomy
2790260.txt,"Multimedia Catalogue - Room IV Galileo Galilei Virtual tour and descriptions of Galilean artifacts on display at the History of Science Museum, Florence, Italy. Includes biographical links and notes. ",Astronomy
2788414.txt,"The Stirland Observatories Nebula, galaxies, clusters, aurora, and solar system imagery, and equipment information. ",Astronomy
2791198.txt,Blue Sky on Mars Pathfinder and Viking Pictures [mars-news.de] The original raw image data from Viking and Pathfinder show blue sky. ,Astronomy
2789351.txt,Voyages of Discovery Offers tours with an astronomical orientation mixed with sightseeing. Tours are for small groups escorted by travel professionals and science experts. ,Astronomy
2790195.txt,Astronomy in the 19th - 21st Centuries Part of the history of astronomy covering the discoveries of the size and nature of the universe. ,Astronomy
2788698.txt,"Stratford Astronomy Group Calendar, chat room, weather forecasts, downloads, and links. ",Astronomy
2789989.txt,"European Extra-Solar Planet Consortium EXPORT is a consortium of European astronomers using the telescopes on La Palma and Tenerife to study extra-solar planets, as well as the formation and evolution of protoplanetary systems. ",Astronomy
2791247.txt,Venus Details on this planet. ,Astronomy
2791218.txt,Welcome to the Planets: Neptune Planetary profile and vital statistics. ,Astronomy
2790558.txt,"South African Astronomical Observatory General information, news, research information, observing and facilities information, education, images, calendars, and links. ",Astronomy
2789591.txt,"Dream - Telescopes &amp; Accessories Offers advanced composite telescopes which utilize carbon fiber, Kevlar and honeycomb materials. Other products include Ritchey-Chretien telescopes, mirror cells, mounting plates and rings, and parts and accessories. ",Astronomy
2790873.txt,FLASH -- AMR reacting hydrodynamics The FLASH code is a reacting hydrodynamics code with adaptive mesh refinement for general astrophysical hydrodynamics problems. ,Astronomy
2790967.txt,AstroFly [freeware - Win 98/ME/2000/XP] Three-dimensional models of the Milky Way neighborhood. ,Astronomy
2788721.txt,"Royal Astronomical Society of Canada: Ottawa Centre General information, meetings, library, notes, articles, and images. ",Astronomy
2791097.txt,NSSDC Photo Gallery: Moon Select images from various space probes and telescopes. ,Astronomy
2790702.txt,"Gheens Science Hall and Rauch Planetarium News, introduction, history, events, schedules, members, current sky, teaching aids, gallery, and links. ",Astronomy
2789415.txt,"Lymax Telescopes, eyepieces, telescope accessories, books and charts, binoculars, microscopes, and astronomy toys. Located in Missouri. ",Astronomy
2789429.txt,"Earth Treasures, LLC Sells telescopes, binoculars, and microscopes by Meade, Celestron, Night Owl and LW Scientific. Also sells Davis weather stations. Located in New Hampshire. ",Astronomy
2791633.txt,"Summaries of Neutron Star Types Includes short summaries on neutron stars, including information on pulsars, neutron degeneracy, pulsar examples, binary pulsars and planets around pulsars. This information links to a useful navigable 'mind map' dealing with concepts in physics. ",Astronomy
2788361.txt,"Nightlight Celestial Images Images of galaxies, nebulae, moon and planetary, comets, wide field, aurora, and star clusters, equipment information, and helpful articles. ",Astronomy
2789882.txt,Shadow &amp; Substance A visual presentation of lunar eclipses by way of animated and static graphics. ,Astronomy
2789648.txt,StellarCAT Telescope control systems and Argo Navis digital setting circles for Dobsonians and equatorially mounted telescopes. ,Astronomy
2788548.txt,"Telescope Simulator Realistic views of what you will see with different telescopes and eyepieces, and links. ",Astronomy
2791044.txt,"NSSDC: Pluto Contains pictures taken by Hubble, and links to other interesting pages regarding this planet. ",Astronomy
2788558.txt,Binoculars for Astronomy and Observing Other Things in the Night Sky Equipment information and links. ,Astronomy
2790933.txt,"ESO-MIDAS: Image Data Analysis System [open source - Linux/Unix, VAX/VMS/OpenVMS] General tools for image processing and data reduction with emphasis on astronomical applications including stellar and surface photometry, image sharpening and decomposition, as well as imaging and special reduction packages for ESO instrumentation. ",Astronomy
2789652.txt,"Taychert Telescopes Produces Dobsonian telescopes in a variety of sizes. The company's FarStar telescope claims to be the lightest weight 18"" Dobsonian telescope available from any manufacturer. This company also offers telescopes which are custom built per customer specifications. ",Astronomy
2791260.txt,"Aerospaceguide.net: Near Earth Asteroid Descriptions of asteroids, comets, and near Earth objects. ",Astronomy
2790941.txt,"ISDA - Irregularly Spaced Data Analysis [Free - MSDOS, dosemu] Program to analyse irregularly spaced time series - variable star light curves. ",Astronomy
2788459.txt,"Blueberry Pond Observatory Tours, courses, activities, techniques, equipment, galleries, projects, and links. ",Astronomy
2788859.txt,"North Central Kansas Astronomical Society Events, projects, education resources, and galleries located in Manhattan. ",Astronomy
2791128.txt,Solar System Exploration: Jupiter General features and data about the planet and its satellites. ,Astronomy
2791175.txt,"ESA's Mars Express Latest updates, images, and videos of ESA's Mars Express mission, due for landing on Mars on December 25, 2003. ",Astronomy
2788598.txt,The Mythology of the Constellations Classical Greek and Roman myths. ,Astronomy
2790441.txt,Amateur Astronomical Observatories List of links to amateur sites. ,Astronomy
2788810.txt,"The Northeast Florida Astronomical Society Located in Jacksonville and serves the Beaches, Orange Park, and Nassau County and provides observing information, forums, calendar, gallery, files, and resources. ",Astronomy
2788272.txt,"100% Do It Yourself Equatorial table, hydraulic focusing system, stepper motor electronic controls, hydraulic drive, advice to build a telescope, and beginners corner. ",Astronomy
2789202.txt,Holloway Comet Observatory Image collection provided by Mike Holloway. ,Astronomy
2789442.txt,"Bear Basin Outfitters Spotting scopes, binoculars, rifle and handgun scopes, rangefinders and night vision equipment. Product lines include Steiner, Leica, Swarovski, Leupold, Burris, Zeiss, Kahles, Minox and others. Ordering process via mail. Located in California (United States). ",Astronomy
2790840.txt,"GLENDAMA Project Research into gravitational lenses at the University of Cantabria, Spain. ",Astronomy
2788644.txt,"Astronomical Society of Southern Africa - Bloemfontein Centre News, pictures, calendar, groups, for sale, archives, observatory information, and links. ",Astronomy
2790426.txt,"Norwegian Observatory for Variable Astronomy Access, projects, infrastructure, observations, history, and organization. ",Astronomy
2790773.txt,"International Journal of Infrared and Millimeter Waves A resource for rapid dissemination of the results of original research in millimeter, submillimeter, and far infrared theory, techniques, devices, systems, spectroscopy, and applications. ",Astronomy
2790832.txt,"University of Nottingham - Astronomy Group Information, contact details, research information and useful astronomy links. ",Astronomy
2789094.txt,"Star Hopper Neil Nelson's observational log of the night sky and any information he can find on the solar system, stars, galaxy and universe. ",Astronomy
2789468.txt,"OPT Binoculars Offers large high power binoculars, compact binoculars, spotting scopes and accessories. Products are suitable for birding, boating, astronomy, hunting, and other uses. Business and web site is a division of Oceanside Photo and Telescope. Located in California. ",Astronomy
2790835.txt,"Interferometry Center of Excellence About ICE, staff, projects, planet quest, and the lab. ",Astronomy
2790278.txt,Johannes Kepler and the Music of the Spheres An article by David Plant describing Kepler's astrological beliefs. ,Astronomy
2790516.txt,"InfraRed Telescope Facility General information, observing information, instrumentation, facility systems, photo gallery, news, and links. ",Astronomy
2788489.txt,Dark Star Images Deep sky and solar images. ,Astronomy
2790637.txt,"MAXIM - MicroArcsecond X-Ray Imaging Mission The vision, mission, the science, pathfinder, resource, documents, what's new, and contacts. ",Astronomy
2788543.txt,"Sights Above Gallery, equipment, audio-video, log, accessories, telescope 101, and links. ",Astronomy
2791069.txt,Welcome to the Planets Images from NASA's planetary exploration program. ,Astronomy
2791249.txt,"Venus: Earth's troubled sister Although it looks a lot like Earth, it's actually dramatically different. ",Astronomy
2791565.txt,"How Stuff Works: Stars Illustrated tutorial about stars, their properties, formation, and death. Includes related links. ",Astronomy
2791437.txt,"Portable Auroral Imager Data, images, and instrument description of a high resolution auroral imager at the University of Calgary. ",Astronomy
2791382.txt,"DLR-Archenhold Near Earth Objects Precovery Survey (DANEOPS) A project to search photographic plate archives for images of known NEOs. Procedures used, team members, images and measurements of successful precoveries. ",Astronomy
2788210.txt,"Astronomy at the University of British Columbia A 42 cm instrument used for public observing, undergraduate teaching and instrument development. ",Astronomy
2790767.txt,Irish Astronomical Journal Independent professional journal focusing on modern astronomical knowledge and related subjects. ,Astronomy
2788514.txt,Frequently Asked Questions in Astronomy Newsgroup devoted to the discussion of all aspects of astronomy. ,Astronomy
2788529.txt,Astronomy by Frank Beginners' guides for buying a telescope and astrophotography. ,Astronomy
2791012.txt,Planetary Fact Sheet Table of essential measurements and facts regarding the nine planets with links to highly detailed summaries. ,Astronomy
2789065.txt,Mark Allison's Astro Site Information and observations from an amateur Deep Sky astronomer based in Salford. ,Astronomy
2790811.txt,"Caltech Astronomy The department, observatories, academics, research activities, events, resources, and public outreach. ",Astronomy
2790446.txt,"Mallee Sky Introduction, the story, the facility, construction photos, general photos, map, and links. ",Astronomy
2790095.txt,"Team Ars Technica Lamb Chop Joining information, tips and links. ",Astronomy
2788331.txt,"Matt's Astronomy Website Galleries, equipment, upcoming events, resources, and feedback. ",Astronomy
2789062.txt,Mini Dome Observatory Aben Brown designed a small domed observatory to mount above a rooftop hatchway. ,Astronomy
2789102.txt,"Larry Bogan A collection of astronomical projects, lectures, and calculations. Orbits, sunspots, occultations, and magnitudes. Other interests include genealogy, soaring and conservation. ",Astronomy
2790703.txt,"Delta College Planetarium and Learning Center Shows, calendar, facility, photos, projects, and activities. ",Astronomy
2790848.txt,"Astronomy Formulas Lunar and solar periodicity formulas, definitions, time formulas, notation, astronomical constants with computer code for a programmable HP 48 by James Q. Jacobs. ",Astronomy
2790982.txt,STD Aurora Monitor Software [commercial - Win95/98/NT/2000] Advanced auroral activity monitoring software. ,Astronomy
2791572.txt,"Star Maps Three high resolution star maps in .tif format for download. Tycho, Hipparcos and Yale bright star maps available. ",Astronomy
2791580.txt,"A Mystery of Space: Stars ThinkQuest educational site with one version for kids under 12, and one for older kids and teachers. ",Astronomy
2788588.txt,"Astronomy Pinboard Accessories, software, observatories, binoculars, telescopes, components, photo equipment, and miscellaneous items. ",Astronomy
2789862.txt,"Eclipse Chasing Tips, Experiences, Photography Eclipse chasing history, about solar eclipses, photography of eclipses, and a gallery of images. ",Astronomy
2790504.txt,Laser Interferometer Space Antenna General and technical information with research studies. ,Astronomy
2790419.txt,"Harvard College Observatory Photographic plate collection, model shop information and images, information on 9 inch Clark and the Great Refractor, and public open nights. ",Astronomy
2789737.txt,"WMAP Mission homepage Homepage of the Wilkinson Microwave Anisotropy Probe, a NASA satellite launched in 2001. The goal of WMAP are precision measurements of the cosmic microwave background, the ""electromagnetic echo"" of the big bang phase of the early universe. ",Astronomy
2789066.txt,Pictures from Space A collection of astronomy photos. ,Astronomy
2788602.txt,Constelatii Provides maps of many constellations visible in the night sky. ,Astronomy
2791597.txt,"Mass Transfer in the Binary Star Algol This site shows the dynamic hydrodynamic models have shown that the circumstellar flow in Algol is relatively independent of the initial speed and direction of the tidal stream. Rather, the flow dynamics are determined primarily by the strength of radiative cooling, which depends on the density of the gas in the mass transfer stream. ",Astronomy
2790973.txt,3D Solar System Simulator A free Java application that shows an interactive 3D representation of the planets and satellites of the solar system. ,Astronomy
2788467.txt,"Deep Space Astrophotography Images, film, camera and software information. ",Astronomy
2790958.txt,"OpenUniverse [open source - Win95/98/NT/2000 or Unix/Linux and OpenGL] Newest NASA data creates a fast 3D display of our home solar system, 25000 stars, galaxy, planets, moons, asteroids and even controllable spacecraft. ",Astronomy
2789261.txt,"Swiss Star Party Invitation, general information, webcam and weather, and archive. ",Astronomy
2790101.txt,"Area 52 Team information, statistics, discussion, and games. ",Astronomy
2789704.txt,Sundial Design Program Software to design a vertical (wall mounting) sundial for walls that face up to 60 degrees away from due-south. ,Astronomy
2789431.txt,"Telescopes and Astronomy Retailer of telescopes, binoculars, spotting scopes and other products for amateur astronomers. Based in Adelaide, Australia with worldwide sales. ",Astronomy
2789439.txt,"The AstroMax Online Astronomy Catalog A service of the American Association of Amateur Astronomers, offering a select line of products to help beginners get started in amateur astronomy. ",Astronomy
2790695.txt,"Morrison Planetarium About the facility, news, lab, lectures, skywatchers' guide, and links. ",Astronomy
2790906.txt,"AstroViewer: Quick Orientation in the Night Sky The AstroViewer planetarium applet shows a sky map for any time and any location on Earth. Individual printable sky maps (GIF, PDF) may be created. ",Astronomy
2791073.txt,Planets Formation Article from a book by Angel Fernando Vitoria. ,Astronomy
2790384.txt,"Starryskies Features the latest news in the field of science, concentrating on Earth and Space science news. Readers can also post stories and add comments. ",Astronomy
2790113.txt,The Messier Catalog Provides images of and information on Messier objects. ,Astronomy
2788621.txt,"Secrets of Deep-Sky Observing Pointers observers should know includes sky brightness, dark adaptation, averted vision, high power, capturing color, and other tips. ",Astronomy
2788258.txt,MBCAA Observatory Observations of variable stars and transient phenomena. ,Astronomy
2788688.txt,"Galileo's ATM Club General information, news, calendar, resources, and gallery. Located in Moedling, Austria. ",Astronomy
2790656.txt,"Association of Lunar and Planetary Observers A medium for advancing and conducting work by both professional and amateur astronomers who share an interest in Solar System observations. Includes publications, programs, and image archive. ",Astronomy
2791021.txt,"Gazetteer of Planetary Nomenclature Protocols for naming planetary features, by the Working Group for Planetary System Nomenclature of the International Astronomical Union. ",Astronomy
2790449.txt,Milkyweb Astronomy Observatory Guide Database of all worldwide facilities. ,Astronomy
2788662.txt,"Dubai Astronomy Group General information, news, resources, new astronomer information, and forum. ",Astronomy
2788854.txt,"Indiana Astronomy Clubs Provides links to amateur astronomy clubs, observatories open to the public, and sites of interest in the state. ",Astronomy
2788748.txt,"East Valley Astronomy Club Meeting schedule, calendar of events, member and public star parties, observing programs, virtual beginner's lab, gallery, newsletter archives, equipment reviews, and classifieds located in Mesa. ",Astronomy
2791054.txt,"Gravity Rules: The Nature of Planethood Article discussing possible definitions that qualify objects, such as Pluto and Sedna in the Kuiper Belt, as being planets or not. ",Astronomy
2789946.txt,"EarthSpace Learn about Solar System, space exploration and constellations. ",Astronomy
2790286.txt,Carl Sagan's Religion of Science Essay by Scott Detwiler on the religious implications of Sagan's scientific world view as expressed in his writings. ,Astronomy
2788756.txt,"Arkansas Oklahoma Astronomical Society Gallery, forum, downloads, FAQ, news, articles, tips, and education outreach located in Fort Smith. ",Astronomy
2791061.txt,"Lowell Observatory: Deep Ecliptic Survey The official home page of the Deep Ecliptic Survey, an initial reconnaissance of the Kuiper Belt ",Astronomy
2788413.txt,"Ruben's Celestial Images Planet, star cluster, nebula, and galaxy galleries with equipment information. ",Astronomy
2791346.txt,"Great Lakes Great Fire Meteorite New evidence links the simultaneous fires in Chicago, Peshtigo, and the entire Central portion of Michigan (from Lake Michigan to Lake Huron) to a meteorite fall. ",Astronomy
2789920.txt,"Transit of Venus Safety, viewing techniques, FAQ, and historic expeditions pertaining to this June 8, 2004 event. ",Astronomy
2790978.txt,"The Celestia Motherlode The addon repository for the 3-D space simulator Celestia. It includes tours, spacecraft, asteroids and fictional universes. ",Astronomy
2788758.txt,"Red River Astronomy Club Star party information, directions, photos, meeting information, and news located near Nashville. ",Astronomy
2788279.txt,The Octagonal Observatory Documents design and building of an observatory for NexStar11 GPS telescope with images. ,Astronomy
2788308.txt,"Astronomy by Rob Johnson CCD imaging, astrophotography, Mel Bartels CCT, light pollution, tricolour, gas hypering, weather charts, software, latest information, and links. ",Astronomy
2788479.txt,"Astroarte de Miguel Claro Calibrating, solar and deep space images, astroarte, materials, resources, and links. ",Astronomy
2788519.txt,Observational Astronomy Offers information on learning about astronomical objects and then viewing the objects through use of the eye or with various optics. ,Astronomy
2789761.txt,Dark Matter Exposed Discusses the theory that Brownian motion can be applied on a galactic scale and that the results suggest that dark satellite galaxies should exist. Includes an animated simulation. ,Astronomy
2788776.txt,"The Planetary Society Publications, planetary news, learning center, store, and links located in Pasadena. ",Astronomy
2790795.txt,Regulus Astro Online Newsletter. Updated monthly and geared for amateurs of all levels. ,Astronomy
2788622.txt,"Ray Cash's Deep-Sky Page Articles, information, photos, and links about deep-sky observing. ",Astronomy
2790797.txt,"The Sky over Berlin [online] Monthly updated sky calendar with events and articles about the astronomical highlights of the month, as viewed from Berlin/Germany. Begun in July, 1992. ",Astronomy
2789078.txt,"Welcome to Astrim Deep sky images, including color pictures, by Chris Deforeit. ",Astronomy
2791516.txt,"Solar-Terrestrial Physics &amp; Space Weather Group Description of solar physics and space weather research from Universidad de Barcelona, Spain. ",Astronomy
2789660.txt,"BSA Optics, Inc Manufacturers of hunting optics for rifles and airguns. Includes a list of retailers, product specifics and a mailing list. ",Astronomy
2790047.txt,Fermi's Paradox Summary and a few probability calculations. ,Astronomy
2789670.txt,"Time and Date Information such as yearly and monthly calendars, counters, countdown, and the world clock which shows the current time in cities all over the world. ",Astronomy
2790325.txt,Mars Global Surveyor Images From the Mars Orbiter Camera (MOC) ,Astronomy
2790571.txt,"The MMT Observatory Is 6.5 meters in diameter and provides historical information, public access information, and visual resources. ",Astronomy
2789325.txt,"Astro Haven Fiberglass clamshell domes for observatory, planetarium, radar-tracking housing, portable bandstand. ",Astronomy
2789324.txt,"Sirius Observatories Australian manufacturer of astronomical domed observatories, and the ATS Autodome controller system featuring a serial interface for control by TheSky software. ",Astronomy
2791537.txt,"The Solar Theory Section Offers studies of the causes of energetic and dynamic activity in the solar atmosphere, from the photosphere to the outer corona. ",Astronomy
2789490.txt,"Astro-Physics Inc. Telescopes, mounts and accessories for observers and astrophotographers. ",Astronomy
2789371.txt,"Arizona Skies Meteorites Offers a wide variety of meteorites for sale including iron meteorites, pallasites, chondrites and achondrites. Also offers dinosaur fossils, woolly mammoth tusks, megalodon shark teeth, antique Japanese swords, WWII collectibles and mahogany model ships and airplanes. ",Astronomy
2789183.txt,Your Sky Online planetarium gives three ways to view the sky and produce free sky maps. ,Astronomy
2791643.txt,When supernovae go hyper: NASA article Magazine-style article written by NASA on the explanation for gamma-ray bursts surrounding 'hypernova' type supernovae. ,Astronomy
2788328.txt,"Astronomy and CCD Astro Imaging Images, observing tips and techniques, techniques, equipment information, projects, skymap, and links. ",Astronomy
2791426.txt,Sun Position Calculator Calculates Sun azimuth and altitude for a given location and date. ,Astronomy
2790823.txt,"Oxford Astrophysics Theoretical astrophysics, people, graduate study, and seminars. ",Astronomy
2790709.txt,"Morehead Planetarium and Science Center Calendar, programs, membership, news, resources, guide, field trip planning, and resources. ",Astronomy
2789665.txt,"GoTo &amp; Tracking Systems Custom made GoTo mounts which are designed to the customer's specifications, plus GoTo conversions of existing telescope mountings. Complete machining and fabrication services are also available. ",Astronomy
2789919.txt,Transit of Mercury Live images Webcam announcement from Worth Hill Observatory in the UK. ,Astronomy
2788965.txt,"The Oil Region Astronomical Society Includes observatory information, education section, calendar, gallery, star party information located in Oil City. ",Astronomy
2791434.txt,"Aurora Borealis Photo Offers prints for sale by Fairbanks, Alaska-based photographer Jack Finch. Galleries are organized by type and color. ",Astronomy
2788949.txt,"Black River Astronomical Society Calendar, space news, Clear Sky Clock, FAQ, gallery, articles, newsletter, and club gear located at North Ridgeville. ",Astronomy
2790202.txt,The Astrolabe Ancient astronomical computer. ,Astronomy
2790601.txt,"Ceduna Radio Observatory General information, basic guide, site and facility information, observing guide, and schedule. ",Astronomy
2788578.txt,"Sky Insight Free newsletter, articles, discussion forum, lunar atlas, observing lists, and store. ",Astronomy
2788452.txt,"My Best Astronomical Pictures Moon, solar, and deep sky images. ",Astronomy
2790750.txt,"ChimPANzee Software, media, show productions, prices, and services. ",Astronomy
2789073.txt,Science Fiction Exploration Hard science fiction and astronomy and the mysteries of the universe revealed. ,Astronomy
2791420.txt,"Global Oscillation Network Group (GONG) Extensive information about the group and the project, which aims to conduct a detailed study of solar internal structure and dynamics using helioseismology. ",Astronomy
2791634.txt,"A Tutorial on Radio Pulsars A tutorial from the Australia Telescope National Facility, Parkes, New South Wales ",Astronomy
2788262.txt,Weird Telescopes Features several unique solutions for telescope issues with images. ,Astronomy
2790262.txt,"Galileo Galilei (1564-1642) Features information about college education, studies about bodies in motion, and becoming famous. Describes the impact of the scientist's invention of the telescope on ancient cosmological beliefs. Includes bibliography. ",Astronomy
2788916.txt,"Morris Museum Astronomical Society Newsletter, news, history, and calendar located at South Orange. ",Astronomy
2789410.txt,"Deutsche Optik Specializes in high-end commercial and military binoculars, scopes, compasses, nautical antiques and instruments, vintage instruments and militaria. Located in California. ",Astronomy
2791364.txt,University of Western Ontario: Meteor Physics Group Includes information on research activities. ,Astronomy
2788204.txt,"Elegant Universe Provides introductory information about galaxies, the big bang, stars, the solar system, planets, asteroids, comets, astronomical events and astronomy related news. ",Astronomy
2791523.txt,"Space science education Public outreach, education, and teaching on space physics topics. Includes classroom activities and study guides. ",Astronomy
2788504.txt,Al Kelly's CCD Astrophotography Page Galleries of astronomical images and basic instruction manual for acquiring and processing CCD images. ,Astronomy
2788372.txt,"The Universe in Color Deep sky, solar system, and terrestrial images, including equipment information, and helpful articles. ",Astronomy
2789081.txt,Paul Schlyter Useful astronomical links. ,Astronomy
2789440.txt,"McKittrick's Cameras LTD A camera store which also sells telescopes, binoculars and accessories. Located in Ontario, Canada. ",Astronomy
2789800.txt,"Byte-O-Matic.NET Astronomical Information Archive Offers information services, and archiving of various astronomical issues. ",Astronomy
2790593.txt,"The KOSMA 3m Submillimeter Telescope Information on the equipment, research projects, observation results, documentation, image gallery, and schedule. ",Astronomy
2790697.txt,"The Ward Beecher Planetarium Archive, schedule, calendar, teacher's guide, general information, and links. ",Astronomy
2789932.txt,Heavenly Mathematics: Highlights of Cultural Astronomy An interdisciplinary course on cultural astronomy. The course has a goal of imparting an understanding of basic astronomical phenomena and an appreciation of their cultural significance throughout the world. ,Astronomy
2790556.txt,"Brera Astronomical Observatory Information and services, research, publications, seminars, highlights, and links. ",Astronomy
2789580.txt,"Eastern Shore Company Concessionaire of coin-operated viewing machines, since 1973. Products include American-made coin-operated binoculars and telescopes. ",Astronomy
2790965.txt,"Celestia A free 3D space simulator that lets you travel through the solar system and beyond to over 100,000 stars. [Windows, Mac; Open source] ",Astronomy
2789493.txt,"Brass Telescopes by The Glass Eye Beautiful heirloom quality terrestrial and nautical brass telescopes, hand held travel telescopes and all weather telescopes. ",Astronomy
2791647.txt,SNEWS: SuperNova Early Warning System Network utilizing neutrino detectors to detect neutrino burst from supernova in order to provide a prompt alert to astronomers. ,Astronomy
2790964.txt,Spacesimulator.net Provides tutorials on how to program a 3d engine for a space simulation. ,Astronomy
2788908.txt,"Amateur Astronomers Association of Princeton Current events, guest speakers, features and reviews, and gallery. ",Astronomy
2790735.txt,Davis Planetarium Schedule of shows at the Maryland Science Center with information on each. ,Astronomy
2788559.txt,"A Guide to Binoculars Provides the basics, terms, information on optics, mechanics, and the recommendation of testing before buying. ",Astronomy
2791594.txt,"Binary Stars Astronomy Lecture A single introductory astronomy lecture on Binary Stars, including several useful diagrams. ",Astronomy
2788759.txt,"Christian Association of Stellar Explorers Gallery, news, events, and articles located at Siloam Springs. ",Astronomy
2791376.txt,"Radio Meteor Observing Bulletin Observation Summaries, news, observer activities. ",Astronomy
2790442.txt,"Wise Observatory General information, personnel, observations, news, research, public information, and databases and circulars. ",Astronomy
2790729.txt,"Albert Einstein Planetarium Show times, shows, events, resources, and services. ",Astronomy
2790864.txt,"Stellar Astrophysics Software [open source - Windows] Various programs for stellar astrophysics. Includes CHANDRA stellar structure software for collapsed objects including rotating white dwarfs and neutron stars, and STARCAL for nuclear astrophysics and the stellar structure of main sequence stars with supernova forecasting. ",Astronomy
2789289.txt,"ATOZastro Forums for Meade Telescopes Exchange ideas, share experiences, and find information. ",Astronomy
2790503.txt,The Virgo Project Collaboration between teams for the realization of an interferometric gravitational wave detector. ,Astronomy
2791466.txt,Yukon Aurora Forecast Predictions updated every 15 minutes for the Yukon-Alaska area. ,Astronomy
2788922.txt,"The Astronomical Society of Las Cruces Observer information, calendar, meetings and clinics, lecture series, resources, and observing sites. ",Astronomy
2789464.txt,Stellar Telescopes Stellar beginner telescopes are mounted on unique single-arm altazimuth mounts for easy assembly and operation. Located in Malaysia. ,Astronomy
2791275.txt,"Astrobiology Magazine: Meteors, Comets, and Asteroids Selected articles, usually with some connection to life on Earth or elsewhere in the solar system. ",Astronomy
2791545.txt,SECCHI - Sun Earth Connection Coronal Heliospheric Observatory NASA mission to advance the understanding of the three-dimensional structure of the sun's corona. ,Astronomy
2789413.txt,"Camera Corner A full range of telescopes and binoculars from Meade, Bushnell, Celestron, Nikon, Steiner binoculars, Leica and Pentax. Located in North Carolina. ",Astronomy
2789534.txt,"Collins Electro Optics, LLC Manufactures the I 3 eyepiece visual image intensifier system which features TeleVue optics, and an optional CCD video adapter for real time display. ",Astronomy
2789956.txt,"Multiwavelength Astronomy Discusses which celestial objects appear in each part of the spectrum and shows why there is a need to send telescopes into space. Page includes photos, games, classroom activities, and related resources. ",Astronomy
2789973.txt,California and Carnegie Planet Search The site of California and Carnegie program for extrasolar planet search. ,Astronomy
2791178.txt,3D Mars Images Collection of stereoscopic pictures [requires red/cyan 3D glasses for viewing]. ,Astronomy
2788702.txt,"Lethbridge Astronomy Society Newsletter, cosmic facts, articles, events, gallery, and information. ",Astronomy
2790107.txt,Team Genesis SETI@Home activities of Team Genesis. ,Astronomy
2788527.txt,"Beginner's Astronomy Consists of a telescope buyers guide, basic knowledge information of solar system and deep sky objects, and astronomy quiz. ",Astronomy
2791421.txt,Current Solar Data Offers real time images and observations of the Sun from a variety of ground and space sources. ,Astronomy
2788381.txt,Martin's Black and White Deep Sky Astrophotography Astronomical image galleries and archives. ,Astronomy
2788726.txt,"Royal Astronomical Society of Canada: Toronto Centre Meetings, events, news, observing information, programs, and history. ",Astronomy
2791235.txt,"The Nine Planets: Saturn General information, some statistical data and links. ",Astronomy
2790326.txt,Astrojan Astronomical Picture Collection Images of galaxies and nebulae. Pictures of Solar System. ,Astronomy
2789288.txt,Portaball Discussion of the Mag1Instruments Portaballs. ,Astronomy
2788426.txt,Michael Purcell's Driveway Astrophotography Deep sky images. ,Astronomy
2791541.txt,SolarNews Includes an on-line newsletter about events and job opportunities related to solar-terrestrial physics. ,Astronomy
2789759.txt,"The Mystery of Dark Matter Video presentation about dark matter, with supplementary teacher's guide and suggested student activities. Part of the outreach efforts of the Perimeter Institute for Theoretical Physics in Waterloo, Canada. ",Astronomy
2790621.txt,"Cold Spring Observatory Biography and research interests, construction and equipment photos, links, and image galleries. ",Astronomy
2790609.txt,"Perkins Observatory History, programs, staff, volunteering, solar viewing, events, educational materials, Macintosh software, directions, and links. ",Astronomy
2789760.txt,The Search for Dark Energy and Dark Matter Video of a talk given by Stanford physicist Patricia Burchat at the 2008 TED conference. ,Astronomy
2791621.txt,Virtual Trips to Black Holes and Neutron Stars Page Ever wonder what it would look like to travel to a black hole or neutron star? ,Astronomy
2788555.txt,Binocular Basics Information on optical instrument. ,Astronomy
2788774.txt,"Astronomical Society of the Pacific News publication, events, education, resources, support, and astro shop in San Francisco. ",Astronomy
2789639.txt,"Kendrick Astro Instruments Products include the Dew Remover System, portable power packs, Kwik Focus masks, observer tents, shelter domes and observing chairs. ",Astronomy
2790018.txt,Origins of Life in our Solar System A brief overview of creation of the universe and origins of life in our solar system. ,Astronomy
2789312.txt,"Professor Irakli Simonia Provides biographical information, research interests in astrophysics, cultural astronomy and archaeoastronomy and selected publications. ",Astronomy
2790825.txt,"ESO - Optical Detector Team Detector systems, documentation, research and development, and members of the team. ",Astronomy
2791187.txt,"Mars Polar Lander Launched January 3rd 1999, lost December 3rd 1999. Official website from NASA about this mission. ",Astronomy
